 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Oct 22 06:25:17 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12666   7055   7060  12675   7056   7068  10613   5972  10174
      16   12710   7061   7063  12715   7065   7023  10773   6119  10240
      32   12623   7062   7068  12723   7062   7061  11504   6182  10449
      64    9068   5669   5692   9146   5675   5708  13264   6359  10502
     128    9115   5654   5666   9071   5672   5690  11380   6058   9851
     256    8688   5423   5409   8667   5420   5427  10657   6000   9651
     512    8792   5492   5479   8762   5491   5481  10419   6012   9515
    1024    8384   5461   5438   8358   5414   5441  10448   6019   9487
    2048    5877   5404   5366   5889   5401   5377   8772   5975   8409
    4096    5870   5434   5399   5867   5431   5411   5444   5882   7291
    8192    5878   5426   5383   5866   5426   5403   5354   5770   7107

                End of test Sun Oct 22 06:25:33 2023

