 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Oct 22 06:30:45 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12679  12678  10587  12679  12692  10587  10591   5702   9910
      16   12702  12713  10561  12710  12709  10609  10742   5734  10171
      32   12726  12790  10543  12719  12738  10620  11071   5861  10296
      64    9097   8970  10237   8974   8361  10233  10530   5861   9717
     128    8980   9569   9952   8974   8544   9957  10110   5775   9417
     256    8719   9669   9469   8752   8000   9232  10423   5860   9380
     512    8754   9800   9502   8716   7803   9334  10420   5882   9357
    1024    8168   5980   9397   8218   4014   9425  10453   5877   9374
    2048    5869   3712   9238   5865   2954   9328   8913   5852   8406
    4096    5904   3662   9117   5868   2952   9180   5492   5796   7303
    8192    5908   3871   9060   5897   2886   9149   5513   5644   6930

                End of test Sun Oct 22 06:31:02 2023

