 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Oct 22 06:19:58 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12623  12269   9642  12627  12286  11022  10705   4861  10768
      16   12645  12283   9642  12652  12219  11049  12084   5136  11611
      32   10629  11661   9338  10605  11667  10763  11978   5339  12040
      64    9723  10612   8353   9839  10764   9814  12631   5343  12437
     128    8317  10128   8543   8663  10337   9252  11796   5316  10752
     256    8653  10256   8684   8743  10232   9539  10579   5222  10201
     512    8587  10192   8767   8788  10234   9586  10279   5197  10289
    1024    8171   9741   7693   8304   9872   9322  10343   5199  10339
    2048    5435   9570   7271   5662   9749   9126   8315   5175   8129
    4096    5448   9284   6818   5638   9556   9000   5452   5132   5271
    8192    5417   9339   6554   5643   9640   9011   5313   5016   5270

                End of test Sun Oct 22 06:20:15 2023

