    BusSpeed riscv64 rv64g-opt optimized Sun Oct 22 02:48:47 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   5505   5540   6021   6972   6908   7546
      32   2413   2957   3915   5548   6455   6977
      64    869   1284   2222   3487   4617   5650
     128    780   1167   1997   3259   4371   5429
     256    701   1044   1839   3140   4168   5274
     512    700   1055   1842   3143   4167   5280
    1024    345    581    989   1947   3240   5077
    4096    226    379    638   1328   2483   4366
   16384    200    317    540   1142   2106   3786
   65536    166    254    436   1008   1887   3366
