 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Oct 22 06:20:50 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12637  13276  11523  12620  12676  12168  10927   5598  10831
      16   12627  13244  11412  12575  12700  12179  10963   5604  10841
      32   12605  13353  11516  12609  12717  11734  11200   5734  11310
      64    9433  10765  10351   9346  10220  10686  12431   5793  12488
     128    8532   8314  10148   8838   9390  10558  11266   5515  11060
     256    8476   9360   9636   8582   9447   9974  10341   5331  10461
     512    8041   6969   9171   8141   8142   9639  10186   5309  10450
    1024    7931   5497   9414   7954   7037   9875  10178   5313  10493
    2048    5465   4835   9342   5681   5676   9867   8554   5318   8426
    4096    5414   4835   9300   5708   5656   9773   5459   5299   5131
    8192    5431   3775   9315   5642   4744   9755   5325   5167   5153

                End of test Sun Oct 22 06:21:08 2023

