 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Oct 22 06:31:21 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12668  12675  10574  12670  12673  10579  10644   5632   9833
      16   12610  12721  10599  12703  12698  10598  10974   5841  10183
      32   12716  12781  10620  12710  12718  10608  10978   5963  10323
      64    9687   9967  10718   9660   9632  10142  11645   6048  10437
     128    8703   8563   9449   8628   8245   9282  10137   5779   9361
     256    8762   9487   9722   8765   7783   9600  10643   5901   9528
     512    8684   9856   9491   8749   7751   9422  10409   5878   9347
    1024    8044   6527   9385   7960   3983   9418  10435   5876   9361
    2048    5857   3769   9345   5852   2913   9453   8925   5851   8362
    4096    5743   3793   9246   5727   2942   9449   5479   5795   7306
    8192    5828   4134   8966   5795   2917   9353   5378   5611   7066

                End of test Sun Oct 22 06:31:39 2023

