 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Oct 22 06:18:01 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12646   6554   6448  12625   6348   6798  10629   5035  10669
      16   12593   6574   6443  12665   6461   6864  12079   4978  11138
      32   12621   6581   6461  12608   6539   6859  11441   4922  11242
      64    9526   5272   5868   9689   4839   5891  12078   5194  11891
     128    8726   4814   5522   8731   3804   5572  11740   5315  10957
     256    8696   5065   5432   8746   3766   5415  10287   5188  10228
     512    8736   5032   5391   8779   3714   5445  10352   5200  10298
    1024    8010   3877   5376   8127   1824   5334  10346   5208  10354
    2048    5445   2699   5374   5620   1250   5337   8807   5149   8723
    4096    5443   2707   5365   5638   1253   5311   5455   5137   5272
    8192    5421   2494   5318   5643   1242   5258   5296   5011   5264

                End of test Sun Oct 22 06:18:17 2023

