    BusSpeed riscv64 rv64g-opt optimized Sun Oct 22 02:49:18 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   5541   5565   5981   6337   7418   7428
      32   1231   1787   2764   3934   5139   6171
      64    959   1375   2360   3451   4608   5857
     128    812   1189   2001   3122   4028   5466
     256    716   1049   1806   2957   3711   5264
     512    720   1054   1810   2967   3708   5269
    1024    352    567    975   1868   3023   5002
    4096    234    376    638   1301   2324   4426
   16384    205    318    551   1140   1992   3845
   65536    166    254    445   1003   1806   3406
