 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Oct 22 06:26:56 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12670  12678  10585  12666  12680  10579  10685   5699   9908
      16   12684  12703  10604  12691  12704  10601  10873   5825  10100
      32   12718  12784  10620  12713  12727  10614  11016   5917  10319
      64    9013   9394   9384   8801   9483   9319  11893   6115  10454
     128    8727   9035   9597   8732   8384   9640  11241   5996   9910
     256    8794   9218   9574   8761   7840   9565  10421   5819   9350
     512    8813   9569   9772   8714   8267   9769  10418   5882   9352
    1024    8480   6908   9636   8455   4540   9674  10451   5873   9364
    2048    5861   3811   9352   5845   2873   9433   8305   5830   8214
    4096    5870   3650   9144   5860   2929   9245   5500   5785   7288
    8192    5800   4455   9076   5800   2938   9354   5352   5665   7097

                End of test Sun Oct 22 06:27:13 2023

