    BusSpeed riscv64 rv64g optimized Sun Oct 22 02:54:23 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   5497   5558   6026   6975   6902   7533
      32   5824   5878   5932   6940   6864   7549
      64   1350   1937   3002   4335   5286   6349
     128    725   1066   1840   3066   4137   5342
     256    711   1048   1832   3042   4145   5333
     512    716   1051   1829   3042   4130   5341
    1024    356    550    948   1923   3219   5147
    4096    241    370    629   1312   2447   4411
   16384    207    308    533   1143   2101   3799
   65536    166    239    423    998   1870   3377
