 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Oct 22 06:30:09 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12681  12682  10586  12683  12682  10586  10604   5675   9990
      16   12703  12717  10610  12708  12709  10563  10590   6092  10421
      32    9822  10525  10158   9826  10263  10129  11388   6082  10398
      64    9652  10274  10631   9621  10183  10599  11698   6124  10468
     128    9274   9829  10176   9331   8267  10257  10209   5841   9484
     256    8927   9721  10006   8944   7857  10017  10387   5846   9434
     512    8877   9572   9797   8851   7768   9805  10421   5877   9298
    1024    8160   5505   9465   8134   3780   9498  10448   5866   9367
    2048    5859   3717   9269   5859   2946   9386   8497   5846   8226
    4096    5832   3690   9178   5829   2919   9408   5450   5762   7298
    8192    5892   4104   9118   5842   2898   9286   5380   5612   6924

                End of test Sun Oct 22 06:30:26 2023

