 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Oct 22 06:28:41 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12676  12684  10588  12672  12682  10586  11114   5820  10048
      16    7732   8781   9407   7883   8580   9397  11630   6147  10378
      32    9662  10332  10240   9401  10128  10219  11228   5952  10343
      64   10404  10606  10718  10434  10006  10537  10516   5873   9869
     128    9213  10348  10606   9181   9281  10605  10424   5885   9544
     256    8861   9976  10302   8847   7783  10295  10425   5871   9407
     512    8798   9618  10205   8769   7843  10201  10427   5880   9368
    1024    8368   5948   9995   8341   4249  10002  10373   5871   9373
    2048    5920   3563   9661   5900   2905   9813   8267   5837   8112
    4096    5891   3541   9435   5889   2932   9483   5461   5776   7251
    8192    5828   4265   9004   5825   2983   9336   5317   5669   7093

                End of test Sun Oct 22 06:28:59 2023

