 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Oct 22 06:17:11 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12633   7037   7059  12628   7041   7053  10747   5570  10933
      16   12636   7059   7067  12642   7062   7041  11445   5686  11940
      32   10138   6082   6478  10433   6164   6456  11806   5703  11760
      64    8246   4916   5731   8333   4969   5503  12719   5831  13221
     128    8165   4552   5418   8223   4513   5275  13712   5933  13922
     256    8236   4501   5359   8322   4451   5342  10085   5297  10345
     512    8354   4532   5395   8374   4486   5358  10179   5307  10478
    1024    7867   3032   5379   7973   3072   5391  10185   5314  10506
    2048    5479   2168   5422   5708   1970   5360   8222   5307   8007
    4096    5470   1979   5433   5698   1965   5384   5492   5271   5138
    8192    5419   2096   5453   5611   2046   5401   5335   5183   5177

                End of test Sun Oct 22 06:17:28 2023

