 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Oct 22 06:24:27 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12620   7027   6517  12576   7053   7035  10770   5910   9952
      16   12697   7072   6569  12686   7072   7070  10796   5966  10330
      32   12708   7071   6581  12565   7065   7078  12171   5960  10122
      64   10682   6137   5443  10703   6390   6166  12513   6302  10548
     128    8495   5206   4787   8490   5208   5217  10760   5926   9734
     256    8588   5362   4817   8629   5332   5353  10373   5837   9415
     512    8552   5380   4864   8669   5395   5445  10432   5834   9370
    1024    8339   5454   2845   8378   5458   5461  10456   5839   9368
    2048    5790   5439   2071   5791   5447   5477   8779   5846   8347
    4096    5834   5404   2103   5811   5450   5463   5480   5805   7272
    8192    5860   5416   2095   5805   5439   5463   5364   5573   6854

                End of test Sun Oct 22 06:24:44 2023

