 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Oct 22 06:26:23 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12654   7049   7053  12516   7047   7057  11122   6115  10205
      16   12708   7057   7060  12697   7056   7064  10812   6061  10288
      32   12707   7058   7066  12641   7019   7058  11166   6140  10423
      64    8687   5587   5576   8698   5531   5599  10946   5963   9952
     128    8549   5652   5584   8473   5630   5570  10703   5964   9742
     256    8557   5555   5580   8577   5622   5575  10520   5952   9602
     512    8773   5630   5692   8786   5698   5627  10418   6008   9530
    1024    8380   5650   5539   8386   5649   5469  10441   6018   9477
    2048    5898   5633   5457   5917   5621   5422   8220   5961   8192
    4096    5885   5627   5432   5883   5622   5431   5464   5914   7303
    8192    5775   5517   5489   5763   5581   5463   5330   5749   7002

                End of test Sun Oct 22 06:26:39 2023

