 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Oct 22 06:22:14 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12617  13286  11265  12641  12695  11548  11616   5567  10833
      16   12577  13284  11301  12647  12714  11560  10753   5647  11050
      32   12621  13360  11313  12619  12714  11554  10861   5699  11008
      64   10645  11439  10668  10805  10813  11261  11153   5392  10086
     128    8724  10183  10048   8764   9458  10371  11395   5540  10810
     256    8700   8491  10389   8691   9844  10174  10312   5311  10387
     512    8574   7807   9929   8695   9582  10085  10149   5310  10440
    1024    7350   5945   9568   7448   6436   9629  10169   5315  10484
    2048    5499   5931   9536   5703   5339   9583   8591   5307   8486
    4096    5494   4909   9515   5715   5293   9570   5481   5303   5142
    8192    5462   3833   9347   5667   4189   9455   5304   5179   5164

                End of test Sun Oct 22 06:22:32 2023

