    BusSpeed riscv64 rv64g optimized Sun Oct 22 02:53:22 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   5496   5557   6029   6976   6905   7532
      32   5853   5904   5935   6939   6927   7557
      64   1226   1711   2862   4239   5315   6347
     128    762   1121   1930   3179   4207   5461
     256    707   1050   1840   3042   4152   5339
     512    714   1055   1836   3044   4143   5344
    1024    433    665   1141   2215   3490   5243
    4096    238    363    619   1282   2413   4357
   16384    207    306    533   1138   2092   3839
   65536    167    242    426    997   1864   3374
