 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Oct 22 06:20:33 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12626  12276   9564  12622  12283  11029  10706   4853  10784
      16   12648  12289   9702  12663  12295  10977  11581   5005  11416
      32   10199  11678   8551  10151  11713  10591  12371   5275  12381
      64   10065  11533   8797  10170  11470  10610  12314   5293  12243
     128    8799  10371   8488   8873  10271   9816  10823   5191  10462
     256    8710  10132   8787   8772  10283   9599  10424   5183  10230
     512    8600  10274   8827   8838  10317   9666  10350   5198  10291
    1024    7985  10019   8174   8100   9960   9315  10341   5203  10260
    2048    5427   9809   6649   5624  10022   9322   8965   5184   8791
    4096    5445   9387   6656   5652   9832   9154   5466   5140   5288
    8192    5380   9348   6749   5583   9674   9034   5379   4996   5263

                End of test Sun Oct 22 06:20:50 2023

