 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Oct 22 06:29:50 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12655  13476  11532  12665  13812  11521  10722   6025  10262
      16   12700  13409  11470  12697  13831  11545  11230   6230  10387
      32   10786  12363  11148  10766  12557  11498  11599   6385  10467
      64   10674  12340  11149  10580  12360  11384  12113   6537  10536
     128    9277  11312  10927   9269  11277  10993  11172   6245  10008
     256    8866  10770  10541   8874  10835  10444  10362   5982   9516
     512    8677  10313  10223   8652  10365  10180  10419   6009   9527
    1024    8416  10376  10234   8273  10429  10212  10448   6012   9540
    2048    5844  10186   9817   5888  10321   9897   8956   5969   8467
    4096    5837  10311   9984   5822  10398  10124   5482   5918   7273
    8192    5841  10232   9746   5839  10350   9754   5328   5709   6992

                End of test Sun Oct 22 06:30:09 2023

