 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Oct 22 06:28:23 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12668  13485  11527  12663  13803  11496  10731   6120  10124
      16   12640  13496  11431  12699  13833  11527  11000   6147  10318
      32   12710  13506  11571  12711  13603  11541  12170   6234  10482
      64   10770  12301  11248  10810  12503  11017  12746   6343  10583
     128    8845  11124  10580   8888  10933  10222  10892   5999   9703
     256    8789  10742  10466   8718  10598  10046  10489   5993   9575
     512    8555  10067  10147   8557  10158   9628  10438   6006   9527
    1024    8248  10175  10155   8125  10282   9680  10442   6009   9522
    2048    5918  10166   9983   5867  10192   9691   8283   5954   8174
    4096    5880  10196  10083   5854  10286   9709   5471   5913   7221
    8192    5805  10257  10116   5803  10359   9664   5297   5748   7050

                End of test Sun Oct 22 06:28:41 2023

