 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Oct 22 06:23:38 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12627  12270   9533  12654  12285  10150  10691   4836  10683
      16   12549  12214   9555  12658  12295  10182  10695   5114  11339
      32    9982  11619   8905  10313  11608   9981  12155   5104  11594
      64    8262  10603   8186   8978  10534   9653  13707   5512  12956
     128    8828  10652   9060   8927  10735   9767  11814   5307  10575
     256    8563  10067   8667   8688  10170   9499  10418   5197  10165
     512    8427   9864   8470   8615   9906   9281  10273   5193  10155
    1024    7917   9645   8355   7901   9711   9193  10335   5203  10347
    2048    5420   9612   8436   5617   9779   9248   8847   5179   8798
    4096    5445   9286   8325   5648   9623   9027   5449   5138   5298
    8192    5416   9351   8204   5657   9536   9036   5320   5019   5352

                End of test Sun Oct 22 06:23:54 2023

