 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Oct 22 06:25:33 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12663   7045   6557  12681   7046   7039  10626   5638   9879
      16   12613   7017   6586  12709   7063   7062  10775   5751  10160
      32   12712   7071   6581  12714   7075   7075  11230   5943  10330
      64    9679   5851   5215   9569   5820   5816   9912   5630   9525
     128    8911   5563   4856   8871   5564   5567  10885   5931   9709
     256    8423   5260   4965   8434   5224   5260  10601   5899   9540
     512    8571   5362   4978   8596   5365   5359  10363   5880   9241
    1024    8495   5454   3312   8409   5462   5486  10443   5874   9360
    2048    5840   5436   2115   5831   5440   5470   8213   5841   8132
    4096    5839   5430   2091   5812   5444   5468   5477   5813   7316
    8192    5854   5410   2094   5833   5438   5469   5372   5660   7105

                End of test Sun Oct 22 06:25:50 2023

