 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Oct 22 06:22:48 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12567  12785  11272  12641  12690  11556  12127   5703  12019
      16   12638  12755  11294  12637  12716  11559  11261   5683  11537
      32   12620  12734  11305  12610  12711  11557  11428   5687  11539
      64    9574  10499  10851   9785  10635  11020  12346   5838  12502
     128    8712   8628  10158   8838   8613  10209  11916   5640  11579
     256    8635   8616  10402   8712   9718  10254  10293   5322  10391
     512    8763   8917  10211   8757   9943  10288  10205   5311  10476
    1024    7810   7348   9979   7809   7722   9976  10185   5317  10495
    2048    5440   5847   9821   5630   6237   9784   8172   5302   7973
    4096    5468   4727   9656   5667   5577   9662   5479   5309   5144
    8192    5410   3372   9469   5594   4705   9562   5328   5177   5175

                End of test Sun Oct 22 06:23:06 2023

