 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Oct 22 06:28:06 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12681  12675  10584  12676  12687  10593  10797   5698   9945
      16   12692  12715  10613  12714  12662  10608  11443   5849  10204
      32    9680  10301  10128   9776  10294  10211  11802   6132  10403
      64    9415   9444   9971   9158   9142  10063  12295   6228  10540
     128    8446   9134   9237   8413   8317   9063  10647   5884   9544
     256    8497   9198   9041   8515   8046   9043  10427   5867   9416
     512    8611   9551   9230   8606   7839   9214  10418   5880   9332
    1024    8490   7452   9364   8519   5060   9377  10451   5881   9362
    2048    5908   3873   9230   5886   2986   9297   8704   5836   8344
    4096    5907   3671   9090   5887   2973   9165   5452   5775   7297
    8192    5866   4123   8934   5858   3021   9215   5430   5654   7091

                End of test Sun Oct 22 06:28:23 2023

