    BusSpeed riscv64 rv64g optimized Sun Oct 22 02:55:34 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   5497   5558   6024   6973   6899   7524
      32   2323   2867   4038   5554   6359   7002
      64   1146   1613   2626   3877   4932   6052
     128    811   1180   2028   3282   4327   5555
     256    709   1048   1842   3037   4146   5342
     512    717   1053   1822   3044   4041   5334
    1024    375    592   1021   2044   3350   5211
    4096    241    369    626   1309   2460   4436
   16384    208    308    536   1143   2089   3852
   65536    166    241    423    989   1857   3368
