 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Oct 22 06:26:39 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12679  12682  10581  12669  12685  10589  10806   5717  10011
      16   12694  12714  10609  12707  12713  10576  11378   6006  10258
      32   10823  10239  10719  10864  10238  10721  11991   6133  10449
      64    9226   9517  10626   9199   8637  10578  10620   5786   9672
     128    9329   9576  10437   9278   8597  10457  10292   5761   9437
     256    8958  10431  10051   8898   7842  10054  10351   5868   9359
     512    8877  10170   9928   8862   7759   9931  10398   5829   9362
    1024    8346   5814   9474   8181   4095   9488  10454   5871   9364
    2048    5862   3765   9274   5864   2955   9351   8598   5821   8247
    4096    5887   3627   9161   5888   2958   9237   5481   5800   7292
    8192    5790   4511   9371   5769   3010   9437   5420   5661   7097

                End of test Sun Oct 22 06:26:56 2023

