 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Oct 22 06:16:38 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   12539   6512   6463  12621   6507   6845  10559   4829  10596
      16   12650   6572   6460  12656   6522   6858  10765   4841  10754
      32   12653   6583   6456  12622   6530   6809  11864   5051  11512
      64    9643   5043   5782   9670   4525   6032  12213   5275  12062
     128    8585   4696   5564   8540   3821   5519  11130   5256  10666
     256    8611   4580   5436   8648   3760   5386  10590   5208  10340
     512    8452   4715   5373   8591   3789   5307  10340   5199  10354
    1024    8005   3238   5311   8261   1995   5240  10350   5206  10349
    2048    5468   2503   5284   5675   1263   5268   8432   5176   8206
    4096    5484   2458   5285   5739   1263   5205   5473   5141   5281
    8192    5420   2364   5277   5668   1269   5162   5300   5011   5274

                End of test Sun Oct 22 06:16:54 2023

