 ##########################################

   Memory Reading Speed Test amd64 x86-64 optimized Tue Nov  7 22:15:26 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8  190918 242778 241623 192014 240562 237151 125702 124035 121927
      16  184022 242941 243340 193183 236903 235310 124808 128015 124187
      32  192153 241706 241282 192455 235069 233917 122656 125009 124992
      64  105060 169647 172149 105760 173691 172944  62876  65845  65532
     128  100712 172445 171752 104506 172891 172804  62595  65206  65200
     256  102856 172827 172302 104312 174869 173902  62062  65083  64766
     512   96777 170171 170462  99819 166656 169452  57384  58368  59574
    1024   88412 159287 158054  89196 168876 167843  49142  51130  50336
    2048   89018 159023 155566  89062 169083 167298  48825  50312  50168
    4096   88817 161347 154698  89753 165636 166319  50883  51973  50049
    8192   88623 161247 155126  89209 168139 167995  50170  50953  49316

                End of test Tue Nov  7 22:15:45 2023

