
 ##########################################

From File /proc/cpuinfo
 Cannot open /proc/cpuinfo


From File /proc/version

    BusSpeed arm64 armv8.4-a optimized Tue Dec 14 21:05:36 2021
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   9493   9449  10367  10685  10690  10687
      32  10360  10358  10369  10690  10682  10687
      64  10341  10360  10609  10680  10686  10691
     128   8905  10602  10597  10687  10693  10691
     256   5167   5245  10588  10691  10692  10693
     512   5269   5303  10629  10692  10690  10694
    1024   5291   5322  10651  10693  10692  10693
    4096   5293   5309  10481  10693  10695  10691
   16384   1939   3980   8252  10552  10574  10625
   65536   1071   3676   7614  10562  10608  10681

 Type additional information to include in busSpeed.txt - Press Enter
