
 ##########################################

From File /proc/cpuinfo
 Cannot open /proc/cpuinfo


From File /proc/version


   Memory Reading Speed Test arm64 armv8.4-a optimized Tue Dec 14 21:38:16 2021
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   42356  42075  42300  48790  48661  48583  65068  65018  65036
      16   41934  42021  41989  48055  48117  48129  64788  64172  64649
      32   42118  42137  42095  48476  48428  48398  64354  66247  64524
      64   42125  42038  42067  48559  48574  48497  63314  65096  61101
     128   42178  42176  42089  48612  48617  48570  59856  58548  59550
     256   42162  42181  42110  48512  48534  48473  71294  71456  71605
     512   42217  42213  42137  48606  48556  48552  39564  39594  39552
    1024   42233  42140  42127  48644  48654  48605  39793  39732  39803
    2048   42207  42214  42125  48695  48662  48586  40055  40207  40158
    4096   41661  41666  41713  47793  47783  47756  40081  40110  39508
    8192   41313  41330  41328  47397  47418  47342  39955  39934  39138

                End of test Tue Dec 14 21:38:32 2021

