
 ##########################################

From File /proc/cpuinfo
 Cannot open /proc/cpuinfo


From File /proc/version


   Memory Reading Speed Test arm64 armv8.4-a optimized Tue Dec 14 21:38:00 2021
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   42314  42121  42340  48794  48476  48723  65134  64946  65099
      16   41994  41989  41992  48115  48096  48119  64297  64761  64683
      32   42130  42091  42087  48438  48453  48360  64457  64422  64125
      64   42082  42129  42043  48573  48572  48512  63843  62103  61212
     128   42166  42176  42115  48438  48631  48572  58500  59214  57833
     256   42177  42172  42090  48518  48381  48476  71369  71327  71354
     512   42222  42222  42114  48614  48614  48534  39578  39386  39568
    1024   42153  42226  42125  48666  48628  48565  39815  39800  39883
    2048   42235  42233  42142  48639  48658  48570  40287  40208  40153
    4096   41636  41615  41679  47695  47725  47655  40076  39907  39880
    8192   41182  41249  41351  47280  47298  47261  40075  39893  39965

                End of test Tue Dec 14 21:38:16 2021

