
 ##########################################

From File /proc/cpuinfo
 Cannot open /proc/cpuinfo


From File /proc/version

    BusSpeed arm64 armv8.4-a optimized Tue Dec 14 21:05:46 2021
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   9462   9491  10366  10675  10678  10692
      32  10359  10355  10370  10678  10682  10687
      64  10297  10365  10609  10677  10684  10690
     128   8893  10606  10587  10680  10681  10694
     256   5164   5246  10575  10681  10691  10690
     512   5271   5304  10614  10692  10694  10681
    1024   5289   5320  10662  10693  10689  10687
    4096   5326   5339  10631  10695  10697  10694
   16384   1948   3974   8263  10545  10573  10636
   65536   1072   3668   7642  10577  10622  10679

 Type additional information to include in busSpeed.txt - Press Enter
