
 ##########################################

From File /proc/cpuinfo
 Cannot open /proc/cpuinfo


From File /proc/version


   Memory Reading Speed Test arm64 native optimized Tue Dec 14 21:39:03 2021
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   41333  41255  42334  47447  48600  47220  64250  62688  63897
      16   41946  41985  41989  48086  48113  48078  64733  63662  64472
      32   42110  42097  42073  48213  48466  48380  63466  64234  63344
      64   42044  42125  42045  48530  48556  48474  60377  63673  60798
     128   42139  42116  42022  48619  48571  48518  58831  64600  59936
     256   42186  42130  42067  48532  48508  48433  71523  70738  70780
     512   42214  42193  42093  48570  48599  48543  39837  39921  39897
    1024   42224  42200  42122  48660  48641  48561  39687  39837  39860
    2048   42184  42244  42159  48685  48614  48585  40154  40134  38752
    4096   41668  41661  41646  47795  47806  47749  40092  40027  40023
    8192   41203  41204  41273  47324  47298  47237  39663  39882  40068

                End of test Tue Dec 14 21:39:19 2021

