 ##########################################

   Memory Reading Speed Test arm64 armv8.4-a optimized Thu Feb 10 10:54:21 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   51021  50563  49540  58799  58702  58043  78125  78472  78045
      16   50648  50598  50602  57931  57960  57794  77995  78130  77334
      32   50781  49874  50642  58475  58362  58428  77713  77699  77743
      64   50787  50828  50736  58586  57863  58327  82776  73818  75573
     128   50813  50740  50791  58644  58667  58620  76683  73556  75850
     256   50913  50907  50806  58537  58481  58453  85917  86701  85530
     512   50923  50955  50824  58650  58663  58566  48090  48164  47941
    1024   50929  50939  50860  58727  58688  58598  48221  48447  48317
    2048   50944  50972  50849  58714  58677  58564  48546  48533  48354
    4096   50238  50260  50311  57688  57654  57579  48339  48362  48265
    8192   49622  49587  49556  56838  56866  56818  48275  48417  48313

                End of test Thu Feb 10 10:54:36 2022

