    BusSpeed arm64 armv8.4-a optimized Thu Feb 10 09:50:34 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  11440  11458  12467  12895  12888  12810
      32  12486  12499  12389  12815  12836  12838
      64  12485  12507  12765  12885  12837  12862
     128  10749  12798  12733  12885  12840  12890
     256   6226   6328  12771  12866  12896  12766
     512   6357   6401  12828  12880  12877  12865
    1024   6390   6413  12864  12907  12883  12881
    4096   6385   6383  12637  12903  12822  12860
   16384   2045   4064   8462  12682  12699  12795
   65536   1106   3774   7725  12661  12832  12878
