    BusSpeed arm64 armv8.4-a optimized Thu Feb 10 09:50:44 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  11455  11406  12327  12855  12884  12867
      32  12497  12448  12507  12875  12858  12831
      64  12458  12500  12802  12898  12742  12884
     128  10697  12791  12670  12842  12844  12858
     256   6251   6328  12775  12883  12880  12884
     512   6336   6395  12823  12868  12862  12895
    1024   6368   6402  12846  12905  12902  12904
    4096   6423   6443  12802  12903  12894  12902
   16384   2033   4105   8429  12658  12687  12793
   65536   1103   3785   7704  12665  12826  12857
