 ##########################################

   Memory Reading Speed Test arm64 armv8.4-a optimized Thu Feb 10 10:54:51 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   58393  58253  50810  57393  58640  58500  78173  74867  74083
      16   57416  57436  50654  57832  58043  57931  71861  78068  48095
      32   57976  58121  50596  58394  58378  58321  49129  76637  77228
      64   57999  58200  50485  58557  58542  58446  77666  74408  77196
     128   58336  58347  50759  58360  58083  58104  78474  74227  73649
     256   58200  58252  50769  58535  58532  58471  86906  86749  85850
     512   58361  58339  50825  58643  58628  58559  48053  48069  48123
    1024   58436  58419  50847  58638  58668  58605  48234  48490  48497
    2048   58433  58381  50843  58669  58707  58641  48428  48411  48454
    4096   57383  57400  50285  57628  57654  57622  48332  48256  48230
    8192   56259  56274  49422  56519  56528  56466  45859  45773  45828

                End of test Thu Feb 10 10:55:06 2022

