    BusSpeed arm64 armv8.4-a optimized Thu Feb 10 09:51:13 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  11455  11413  12440  12881  12838  12797
      32  12497  12375  12508  12884  12857  12852
      64  12383  12315  12745  12894  12873  12882
     128  10743  12655  12725  12884  12886  12897
     256   6232   6320  12709  12864  12896  12901
     512   6362   6400  12785  12900  12891  12891
    1024   6401   6409  12855  12829  12898  12897
    4096   6433   6419  12818  12897  12871  12887
   16384   2053   4096   8381  12566  12642  12785
   65536   1123   3778   7731  12696  12818  12846
