    BusSpeed arm64 armv8.4-a optimized Thu Feb 10 09:50:24 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  11442  11439  12506  12846  12881  12872
      32  12191  12026  12444  12687  12801  12827
      64  12394  12388  12795  12870  12887  12870
     128  10722  12773  12754  12765  12884  12843
     256   6250   6320  12769  12904  12868  12902
     512   6352   6399  12827  12867  12888  12857
    1024   6386   6419  12858  12890  12899  12859
    4096   6317   6370  12722  12871  12801  12805
   16384   1955   3915   8319  12403  12662  12760
   65536   1120   3800   7712  12647  12825  12863
