 ##########################################

   Memory Reading Speed Test arm64 armv8.4-a optimized Thu Feb 10 10:52:34 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   51064  49611  50921  58641  58686  58715  77539  75208  77519
      16   50417  50461  50629  57900  58031  58029  77467  77709  77878
      32   50809  50823  50785  58488  57991  58229  72026  77399  77292
      64   50594  50807  50524  58356  58508  58127  75853  72783  75385
     128   50887  50850  50776  58487  58496  58360  72409  69798  70776
     256   50876  50720  50551  58550  58518  58369  86373  84476  84784
     512   50936  50894  50728  58598  58585  58536  47643  47717  47844
    1024   50944  50749  50838  58556  58691  58612  48340  48483  48093
    2048   50484  50802  50804  58560  58558  58468  48224  48390  48259
    4096   50172  50198  50224  57548  57462  57480  48418  48113  48072
    8192   49702  49735  49828  57009  56918  56745  48136  48286  48278

                End of test Thu Feb 10 10:52:49 2022

