 ##########################################

   Memory Reading Speed Test arm64 armv8.4-a optimized Thu Feb 10 10:52:04 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   50722  49720  51075  58865  58567  58711  77034  71710  77444
      16   50647  50583  50600  57817  57959  58040  77864  77049  77953
      32   50760  50661  50737  58229  58480  58124  77237  76505  77020
      64   50827  50661  50688  58511  58163  58233  75048  74718  73687
     128   50740  50721  50646  58658  58580  58566  70515  71548  74540
     256   50909  50870  50743  58566  58516  58462  86862  84203  84315
     512   50909  50856  50802  58647  58648  58563  48039  48230  48096
    1024   50982  50857  50814  58594  58702  58612  47777  48427  48234
    2048   50952  50971  50814  58720  58722  58619  48520  48522  48449
    4096   50223  50245  50301  57609  57601  57582  48403  48428  48256
    8192   49160  49148  49440  56566  56594  56536  45805  45710  45697

                End of test Thu Feb 10 10:52:19 2022

