 ##########################################

   Memory Reading Speed Test arm64 armv8.4-a optimized Thu Feb 10 10:54:36 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   48694  50612  49762  58656  58557  58758  73510  78503  78516
      16   50677  50482  50502  57766  57900  57917  70224  70634  77955
      32   50683  50469  50791  58368  58488  58401  78834  78319  77151
      64   50810  50835  50761  58486  58579  58373  74132  75272  74379
     128   50671  50799  50796  58673  58594  58545  71594  74632  72162
     256   50291  50519  50731  58475  58318  58230  85946  86068  85961
     512   50545  50745  50441  58631  58445  58477  46986  47455  46974
    1024   50796  50958  50845  58714  58710  58570  47870  48038  47916
    2048   50915  50958  50866  58710  58707  58604  48271  48207  48317
    4096   50234  50214  50223  57687  57684  57660  48161  48122  48119
    8192   49074  49096  49057  56231  56244  56186  48156  48279  47795

                End of test Thu Feb 10 10:54:51 2022

