
 ##########################################

From File /proc/cpuinfo
 Cannot open /proc/cpuinfo


From File /proc/version


   Memory Reading Speed Test arm64 native optimized Tue Dec 14 20:59:40 2021
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   58375  58279  51080  58490  58491  58722  78278  77757  78564
      16   57918  57855  50684  58031  57948  58063  77964  78049  78017
      32   57915  57999  50753  58423  58453  58417  77579  78674  75998
      64   58177  57177  50670  58297  58306  58355  75953  74574  74646
     128   58344  57861  50755  58647  58634  58551  71062  72480  76905
     256   58181  57951  50680  58108  58475  58433  86409  86000  86768
     512   58386  58340  50686  58601  58603  58561  48039  48013  48169
    1024   58363  58403  50801  58689  58669  58635  48347  48160  48321
    2048   58311  57469  50761  58622  58646  58591  48331  48373  48396
    4096   57347  57315  50267  57485  57491  57577  48249  48283  48462
    8192   55924  55931  48971  56109  56151  56096  48236  48224  48434

                End of test Tue Dec 14 20:59:54 2021

