
 ##########################################

From File /proc/cpuinfo
 Cannot open /proc/cpuinfo


From File /proc/version


   Memory Reading Speed Test arm64 native optimized Tue Dec 14 20:59:10 2021
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   49641  49579  50882  57279  58623  56816  77404  75601  77190
      16   50528  50646  50578  57954  58012  58010  77975  77522  77212
      32   50275  50798  50793  58444  58406  58427  77151  75437  77496
      64   50309  50686  50474  58438  58505  58473  76944  83256  74959
     128   50861  50473  50744  58395  57519  57713  72249  75101  75873
     256   50826  50830  50760  58550  57632  57461  86703  85487  86096
     512   50242  50129  50743  58659  58593  58544  47664  47733  47857
    1024   50912  50902  50835  58632  58695  58420  48306  48361  48371
    2048   50950  50933  50811  58665  58629  58493  48322  48619  46181
    4096   50205  50061  50283  57547  57624  57619  48350  48324  48362
    8192   49678  49644  49836  56923  57031  56833  47022  47021  46924

                End of test Tue Dec 14 20:59:25 2021

