 ##########################################

   Memory Reading Speed Test amd64 x86-64 optimized Fri Sep 30 20:29:30 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8  118307 102423  85138  99637 117357 121266 120825 118100 120604
      16  116708 101391  86797  99194 117073 117865 107030 107797 107673
      32  107984  96910  83697  93762 111552 115435  98299 104088 104038
      64  105866  96411  83967  93245 109768 114359  80431  81043  81031
     128  106972  96433  84365  93596 109949 114551  79981  80526  80510
     256  107708  96356  84388  93577 109795 114381  80053  80564  80568
     512  106992  96208  84250  93020 109646 113964  79557  79316  79230
    1024  105115  95616  81856  93107 105665 111265  69972  70256  69769
    2048  104552  92996  81202  92136 106232 110082  67387  67627  67819
    4096  105194  93328  81458  91848 106690 109748  67650  68053  68093
    8192  105008  93324  81480  91852 105919 110516  67527  68059  68068

                End of test Fri Sep 30 20:29:48 2022

