 ##########################################

   Memory Reading Speed Test amd64 x86-64 optimized Fri Sep 30 20:28:37 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   77416  36485 156895  85340 134283 159618  44112  80240  66608
      16   77249  37538 165197  86643 151977 167047  44311  83660  75737
      32   77509  37892 169104  87515 162461 170701  44448  85513  81435
      64   77278  37708 143039  78161 135135 137424  44064  85772  82728
     128   76544  35958 141528  77161 134648 135799  43205  84888  82947
     256   76185  37049 141686  77213 135243 136044  43264  85151  83225
     512   76184  37059 141538  76995 135289 135840  43205  85145  83583
    1024   75663  35817 126245  74981 123234 124337  43068  72991  72534
    2048   75619  35893 121321  73822 121778 122142  42785  63605  61111
    4096   74387  36757 121809  73807 121890 122274  42911  63604  63313
    8192   75707  36300 117590  72554 117015 118186  42259  61585  60793

                End of test Fri Sep 30 20:28:54 2022

