 ##########################################

   Memory Reading Speed Test amd64 zen4 optimized Fri Sep 30 20:30:41 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8  120261 102937  85909 100229 118496 122486 121910 122186 123082
      16  118231 101897  87650  99969 117922 122521 112353 113301 113479
      32  112605 101700  88310  98333 117519 121607 101788 110103 109811
      64  110659 101306  88386  97931 115707 120286  84853  85344  85511
     128  111654 101295  88634  98077 116102 120569  84420  84903  84953
     256  111704 101332  88560  98403 115761 120626  84332  84931  84926
     512  111642 100993  86370  97289 115386 120096  83043  82843  82874
    1024  106398  97369  86906  95198 105266 110906  68458  68861  67873
    2048  102947  94448  82963  94191 105562 109768  67276  67657  67235
    4096  103051  94290  83438  94299 106606 111086  67982  68506  68207
    8192  107487  97916  85614  96603 108447 112015  68161  68702  68606

                End of test Fri Sep 30 20:30:59 2022

