    BusSpeed riscv64 rv64g-opt optimized Sun Sep  4 11:02:32 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3290   3327   3593   3810   4439   4448
      32   1092   1404   1930   2464   3317   3735
      64    462    687   1122   1548   2453   3043
     128    368    518    920   1283   2191   2782
     256    353    498    911   1262   2225   2773
     512    355    500    908   1262   2228   2773
    1024    355    499    909   1260   2229   2775
    4096    132    234    401    762   1523   2676
   16384    132    233    397    747   1497   2653
   65536    133    233    398    748   1502   2661
