 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 13:54:11 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7615   4221   3942   7622   4242   4233   6371   3389   5962
      16    7635   4249   3954   7634   4250   4246   6919   3561   6156
      32    6205   3754   2534   6381   3574   3861   6766   3500   6125
      64    6005   3684   2781   6371   3534   3864   7430   3694   6292
     128    5373   2902   1969   5590   2528   3544   6321   3418   5798
     256    4949   3272   1770   4960   1981   3086   6219   3397   5941
     512    4709   3250   1708   4581   1908   2777   6313   3417   5909
    1024    4485   2170    871   4376   1567   2922   6323   3421   5984
    2048    3519    996    572   3424   1076   2728   5119   3398   4866
    4096    3201   1604    534   3100    969   2648   4429   3369   4238
    8192    3084   2361    604   3039   1110   2752   3532   3217   3444

                End of test Sun Sep  4 13:54:27 2022

