 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 14:00:07 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7531   4232   4241   7595   4237   4241   6623   3319   6422
      16    7560   4245   4251   7604   4244   4204   6333   3365   6401
      32    7556   4243   4251   7580   4248   4222   6587   3393   6702
      64    6305   3811   3596   6251   3813   3405   7123   3440   7143
     128    4586   2581   2779   4801   2597   2688   6466   3319   6080
     256    4463   2241   2760   4631   2256   2762   6171   3297   6049
     512    4295   2232   2792   4420   2223   2645   6233   3326   6169
    1024    4414   2273   2853   4581   2463   2411   6235   3332   6323
    2048    3716   2155   2655   3969   2176   1877   6008   3327   5977
    4096    2316    793   2355   2466    705    629   4295   3257   4265
    8192    2118    577   2341   2194    575    947   3481   3111   3451

                End of test Sun Sep  4 14:00:24 2022

