 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 13:54:59 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7612   7807   7880   7632   7627   7889   6426   3438   6008
      16    7633   7886   7901   7515   7646   7806   6602   3507   6198
      32    7633   7902   7864   7641   7652   7914   6822   3597   6197
      64    6301   5538   6338   6282   5473   7195   7254   3684   6275
     128    5001   3552   5340   4994   3772   6191   6147   3395   5481
     256    4390   3391   5545   4347   3425   5354   6287   3424   5991
     512    4330   3376   5712   4299   3425   6140   6323   3426   5890
    1024    4536   1771   6015   4528   2007   6346   6319   3423   5369
    2048    3835   1467   5740   3818   1544   6110   5273   3396   4676
    4096    3135   1158   5302   3125   1170   5266   4259   3365   4148
    8192    3100   1200   1914   3156   1235   4831   3417   3225   3187

                End of test Sun Sep  4 13:55:16 2022

