 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 13:58:13 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7625   8130   8467   7628   8167   8330   6528   3647   6127
      16    7628   8162   8481   7639   8176   8336   6644   3751   6229
      32    5919   6717   6728   5543   6813   6249   7562   3964   6330
      64    5565   6646   6599   5493   6711   6749   5965   3460   5676
     128    5077   6141   6155   5055   6342   6385   6276   3550   5856
     256    4870   6072   5972   4766   5829   5852   6246   3532   5965
     512    4785   6049   5454   4473   5200   5359   6300   3545   6021
    1024    4125   5736   5064   3968   4958   5102   6309   3541   6006
    2048    3751   4257   5134   3654   5040   5131   6300   3539   6037
    4096    3073   4244   4510   2995   4857   4865   4370   3467   4141
    8192    2960   2397   4565   2926   2900   3239   3393   3281   3319

                End of test Sun Sep  4 13:58:29 2022

