    BusSpeed riscv64 rv64g optimized Sun Sep  4 10:57:53 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3254   3317   3606   4181   4158   4537
      32    907   1133   1696   2334   3098   3682
      64    555    783   1207   1735   2645   3267
     128    381    548    926   1347   2242   2861
     256    362    510    891   1269   2193   2802
     512    363    511    886   1275   2183   2806
    1024    361    510    893   1276   2193   2806
    4096    140    230    392    766   1658   2701
   16384    140    230    388    735   1612   2661
   65536    141    230    389    742   1621   2661
