 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 13:53:05 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7609   4229   3943   7618   4242   4235   6362   3398   5937
      16    7633   4233   3956   7637   4251   4247   6570   3497   6095
      32    7640   4249   3959   7641   4253   4252   6540   3473   6072
      64    5160   3151   2129   5340   2790   3221   6025   3354   5532
     128    4981   3275   1807   4941   2282   3092   5964   3334   5651
     256    4650   3282   1697   4447   1990   2692   6186   3399   5874
     512    4791   3196   1726   4660   1957   2818   6300   3418   5971
    1024    4725   2481   1064   4695   1790   3126   6316   3420   5958
    2048    3837   1299    671   3736   1264   2826   5516   3405   5088
    4096    3167   1054    512   3091    872   2538   4418   3373   4239
    8192    3088   2063    580   3012   1093   2720   3486   3221   2988

                End of test Sun Sep  4 13:53:22 2022

