 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 14:04:13 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7600   7628   7889   7594   7992   7889   6299   3356   6361
      16    7591   7643   7903   7606   8023   7902   6400   3361   6405
      32    5433   6310   7240   5973   7474   5977   6773   3414   6851
      64    5351   6608   7246   6092   7443   6372   7144   3455   7232
     128    4356   4489   5854   4888   5822   5465   6054   3264   5010
     256    4213   4569   5446   4605   5239   5256   6198   3305   5443
     512    4085   4601   5488   4679   5222   5158   6264   3330   5880
    1024    3344   2930   5157   4080   3004   4617   6257   3333   6103
    2048    2708   2364   5195   3455   3050   4423   6237   3332   6307
    4096    1886   1590   4993   2416   2093   3674   4337   3269   4335
    8192    1853   1392   5199   2222   1638   3129   3435   3116   3421

                End of test Sun Sep  4 14:04:29 2022

