    BusSpeed riscv64 rv64g-c910 optimized Sun Sep  4 10:54:34 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3259   3254   3605   4158   4158   4543
      32   3491   3533   3556   4165   4173   4552
      64    638    908   1453   2045   2884   3489
     128    349    502    867   1282   2190   2778
     256    352    501    893   1283   2195   2797
     512    355    503    890   1284   2193   2781
    1024    356    503    886   1285   2193   2795
    4096    130    236    397    757   1667   2695
   16384    130    233    390    731   1618   2646
   65536    130    235    392    733   1622   2649
