 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 14:04:45 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7594   7378   6931   7603   7476   6819   6750   2894   6404
      16    7611   7384   6934   7609   7492   6841   6573   2969   6648
      32    4582   5880   5806   5068   5385   6022   7344   3108   7104
      64    4830   6452   6162   5549   5435   6053   6272   3012   5631
     128    4225   5300   5544   4784   4605   5829   6121   3025   5883
     256    4087   5243   5369   4741   4647   5779   6215   3015   6049
     512    4057   4852   5087   4508   3722   5743   6261   3022   6147
    1024    3404   5342   5519   4077   2166   5526   6246   3013   6185
    2048    3024   4917   5297   3692   1947   5455   5995   3013   5940
    4096    1968   4221   5011   2366   1435   4998   4009   2941   4016
    8192    2062   4702   5344   2285   1090   5056   3649   2868   3646

                End of test Sun Sep  4 14:05:01 2022

