 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 13:52:49 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7607   4241   4242   7626   4237   4248   6346   3583   6209
      16    7635   4241   4244   7635   4243   4245   6462   3622   6216
      32    7623   4242   4244   7646   4240   4241   6629   3676   6272
      64    5517   3378   3253   5267   3482   3461   6073   3491   5649
     128    4786   3247   3237   4778   3231   3345   6101   3492   5764
     256    4626   3119   3298   4784   3263   3247   6406   3508   5967
     512    4475   3087   3223   4592   3158   3310   6310   3539   6067
    1024    4184   2990   3126   4331   3039   3214   6325   3542   6065
    2048    3173   2771   2866   3304   2808   2829   5190   3503   4924
    4096    2894   2705   2748   2967   2689   2719   4377   3465   4212
    8192    3057   2730   1648   3091   2812   2890   3415   3272   3346

                End of test Sun Sep  4 13:53:05 2022

