 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 14:02:21 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7594   7380   6932   7598   7502   6831   6580   2968   6550
      16    7610   7387   6936   7613   7508   6845   6527   2930   6523
      32    4984   5978   5794   4775   5475   5742   6940   3041   6854
      64    4284   4913   5214   4711   5101   5131   6445   3014   5990
     128    4388   5104   5201   4562   4798   5077   6196   3011   5658
     256    3963   4275   4637   4115   4397   4566   6249   3037   6030
     512    3994   4412   4763   4259   4452   4722   6254   3024   6221
    1024    3519   4373   4697   3917   3087   4660   6268   3018   6240
    2048    3109   4455   4770   3267   2293   4768   6266   3022   6240
    4096    2214   3876   4767   2403   1718   4716   4471   2962   4515
    8192    2111   3855   5028   2196   3819   4999   3435   2836   3420

                End of test Sun Sep  4 14:02:37 2022

