 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 13:56:21 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7610   8153   8457   7620   8163   8323   6742   3713   6195
      16    7626   8158   8477   7634   8124   8329   6637   3768   6216
      32    4844   6001   6709   4936   6158   6456   7060   3862   6286
      64    4718   5425   6050   4736   5608   6010   6471   3619   5944
     128    5166   6299   6122   5237   5998   6375   6028   3514   5839
     256    5070   5873   5735   4888   6201   5781   6338   3538   6052
     512    4873   6453   5253   4856   6434   5309   6258   3543   6048
    1024    4249   5964   5411   4182   6055   5386   6314   3544   6042
    2048    3303   5306   5036   3386   5103   5243   5050   3501   4797
    4096    2940   3824   4775   3052   4928   4923   4265   3457   4105
    8192    3001   2128   5190   3099   2062   2838   3398   3283   3324

                End of test Sun Sep  4 13:56:36 2022

