 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 13:59:50 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7590   3942   3885   7604   3909   4122   6331   2897   6373
      16    7612   3953   3885   7615   3922   4120   6523   2960   6470
      32    7590   3958   3882   7588   3924   4119   6737   3009   6734
      64    5806   2647   3059   5227   2334   2665   6016   2920   5599
     128    4911   2581   3012   4424   1727   1888   6439   3082   5781
     256    4429   2565   3053   4444   1684   1676   6272   3041   6063
     512    4257   2472   3083   4227   1665   2121   6290   3034   6148
    1024    3816   1774   2800   3096    725   1572   5868   3016   5674
    2048    3094   1645   2619   2068    642    764   5231   2993   5210
    4096    2221   1413   2391   1101    474    471   4280   2952   4298
    8192    2186   1658   2352   1198    517    531   3475   2851   3462

                End of test Sun Sep  4 14:00:07 2022

