    BusSpeed riscv64 rv64g optimized Sun Sep  4 10:57:43 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3292   3320   3592   3811   4431   4448
      32   1051   1375   1888   2433   3408   3738
      64    481    665   1198   1645   2646   3125
     128    380    547    944   1315   2280   2803
     256    355    502    905   1260   2220   2761
     512    360    503    908   1261   2209   2760
    1024    360    500    911   1259   2224   2763
    4096    136    224    393    766   1604   2668
   16384    138    223    389    744   1566   2645
   65536    138    224    390    749   1573   2642
