 ##########################################

   Memory Reading Speed Test riscv64 rv64g-c910 optimized Sun Sep  4 13:50:25 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7583   3908   4153   7601   3955   4117   6365   2895   6339
      16    7607   3892   4135   7606   3980   4121   6832   2983   6515
      32    5475   2998   3629   4844   2956   3677   7475   3339   7583
      64    4045   2487   3225   3808   2739   3206   6218   3075   6292
     128    3613   2221   3074   3566   2763   3118   5806   2953   5865
     256    3266   1997   2852   3221   2627   2941   6047   3002   6039
     512    3183   1990   2743   3160   2877   3141   6154   2929   6117
    1024    1469   1281   2538   1474   2822   3260   5949   3007   5707
    2048    1319   1156   2546   1319   2788   3272   5378   2996   5012
    4096     815    767   2252    815   2406   2942   3916   2941   3542
    8192     813    762   2303    811   2332   2903   3456   2846   3048

                End of test Sun Sep  4 13:50:42 2022

