 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 14:00:57 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7589   3939   3886   7603   3912   4122   6320   2907   6359
      16    7612   3955   3885   7615   3921   4119   6522   2943   6549
      32    4959   2627   3424   4075   1965   1962   7398   3189   7377
      64    5376   2498   3095   4233   2004   1955   6279   2997   5770
     128    5247   2529   3086   4153   1905   1943   6009   2970   5825
     256    4739   2645   3034   4077   1739   2676   6157   3016   5911
     512    4525   2662   3049   4625   1703   2099   6265   3026   6159
    1024    4175   2098   3006   4220   1175   2077   6275   3027   6187
    2048    3596   1477   2781   2905    701   1981   6264   3019   6232
    4096    2277   1215   2438   1197    471    462   4190   2948   4159
    8192    2217   1400   2373   1090    506    513   3397   2843   3392

                End of test Sun Sep  4 14:01:14 2022

